login_bin,value_count
1970-02-19 11:49:11,17
1970-02-19 12:04:11,15
1970-02-19 12:19:11,13
1970-02-19 12:34:11,17
1970-02-19 12:49:11,9
1970-02-19 13:04:11,9
1970-02-19 13:19:11,8
1970-02-19 13:34:11,12
1970-02-19 13:49:11,6
1970-02-19 14:04:11,5
1970-02-19 14:19:11,6
1970-02-19 14:34:11,13
1970-02-19 14:49:11,4
1970-02-19 15:04:11,2
1970-02-19 15:19:11,4
1970-02-19 15:34:11,4
1970-02-19 15:49:11,8
1970-02-19 16:04:11,8
1970-02-19 16:19:11,8
1970-02-19 16:34:11,4
1970-02-19 16:49:11,4
1970-02-19 17:04:11,10
1970-02-19 17:19:11,3
1970-02-19 17:34:11,5
1970-02-19 17:49:11,3
1970-02-19 18:04:11,4
1970-02-19 18:19:11,9
1970-02-19 18:34:11,17
1970-02-19 18:49:11,7
1970-02-19 19:04:11,12
1970-02-19 19:19:11,10
1970-02-19 19:34:11,0
1970-02-19 19:49:11,12
1970-02-19 20:04:11,11
1970-02-19 20:19:11,13
1970-02-19 20:34:11,9
1970-02-19 20:49:11,11
1970-02-19 21:04:11,20
1970-02-19 21:19:11,25
1970-02-19 21:34:11,14
1970-02-19 21:49:11,17
1970-02-19 22:04:11,25
1970-02-19 22:19:11,22
1970-02-19 22:34:11,14
1970-02-19 22:49:11,31
1970-02-19 23:04:11,34
1970-02-19 23:19:11,15
1970-02-19 23:34:11,17
1970-02-19 23:49:11,19
1970-02-20 00:04:11,15
1970-02-20 00:19:11,22
1970-02-20 00:34:11,25
1970-02-20 00:49:11,21
1970-02-20 01:04:11,25
1970-02-20 01:19:11,18
1970-02-20 01:34:11,18
1970-02-20 01:49:11,25
1970-02-20 02:04:11,7
1970-02-20 02:19:11,12
1970-02-20 02:34:11,19
1970-02-20 02:49:11,15
1970-02-20 03:04:11,13
1970-02-20 03:19:11,9
1970-02-20 03:34:11,9
1970-02-20 03:49:11,4
1970-02-20 04:04:11,7
1970-02-20 04:19:11,6
1970-02-20 04:34:11,5
1970-02-20 04:49:11,7
1970-02-20 05:04:11,8
1970-02-20 05:19:11,5
1970-02-20 05:34:11,5
1970-02-20 05:49:11,3
1970-02-20 06:04:11,3
1970-02-20 06:19:11,4
1970-02-20 06:34:11,2
1970-02-20 06:49:11,2
1970-02-20 07:04:11,0
1970-02-20 07:19:11,1
1970-02-20 07:34:11,1
1970-02-20 07:49:11,0
1970-02-20 08:04:11,0
1970-02-20 08:19:11,1
1970-02-20 08:34:11,3
1970-02-20 08:49:11,4
1970-02-20 09:04:11,2
1970-02-20 09:19:11,5
1970-02-20 09:34:11,4
1970-02-20 09:49:11,6
1970-02-20 10:04:11,4
1970-02-20 10:19:11,13
1970-02-20 10:34:11,14
1970-02-20 10:49:11,17
1970-02-20 11:04:11,11
1970-02-20 11:19:11,19
1970-02-20 11:34:11,23
1970-02-20 11:49:11,15
1970-02-20 12:04:11,16
1970-02-20 12:19:11,17
1970-02-20 12:34:11,21
1970-02-20 12:49:11,8
1970-02-20 13:04:11,9
1970-02-20 13:19:11,13
1970-02-20 13:34:11,7
1970-02-20 13:49:11,5
1970-02-20 14:04:11,7
1970-02-20 14:19:11,13
1970-02-20 14:34:11,14
1970-02-20 14:49:11,18
1970-02-20 15:04:11,6
1970-02-20 15:19:11,9
1970-02-20 15:34:11,9
1970-02-20 15:49:11,5
1970-02-20 16:04:11,7
1970-02-20 16:19:11,4
1970-02-20 16:34:11,5
1970-02-20 16:49:11,7
1970-02-20 17:04:11,6
1970-02-20 17:19:10,6
1970-02-20 17:34:10,9
1970-02-20 17:49:10,8
1970-02-20 18:04:10,7
1970-02-20 18:19:10,6
1970-02-20 18:34:10,13
1970-02-20 18:49:10,7
1970-02-20 19:04:10,11
1970-02-20 19:19:10,14
1970-02-20 19:34:10,18
1970-02-20 19:49:10,12
1970-02-20 20:04:10,14
1970-02-20 20:19:10,17
1970-02-20 20:34:10,18
1970-02-20 20:49:10,14
1970-02-20 21:04:10,24
1970-02-20 21:19:10,20
1970-02-20 21:34:10,22
1970-02-20 21:49:10,19
1970-02-20 22:04:10,27
1970-02-20 22:19:10,37
1970-02-20 22:34:10,33
1970-02-20 22:49:10,27
1970-02-20 23:04:10,24
1970-02-20 23:19:10,30
1970-02-20 23:34:10,17
1970-02-20 23:49:10,16
1970-02-21 00:04:10,27
1970-02-21 00:19:10,30
1970-02-21 00:34:10,22
1970-02-21 00:49:10,25
1970-02-21 01:04:10,37
1970-02-21 01:19:10,39
1970-02-21 01:34:10,30
1970-02-21 01:49:10,29
1970-02-21 02:04:10,30
1970-02-21 02:19:10,22
1970-02-21 02:34:10,40
1970-02-21 02:49:10,25
1970-02-21 03:04:10,34
1970-02-21 03:19:10,42
1970-02-21 03:34:10,29
1970-02-21 03:49:10,41
1970-02-21 04:04:10,31
1970-02-21 04:19:10,30
1970-02-21 04:34:10,40
1970-02-21 04:49:10,37
1970-02-21 05:04:10,22
1970-02-21 05:19:10,15
1970-02-21 05:34:10,18
1970-02-21 05:49:10,10
1970-02-21 06:04:10,11
1970-02-21 06:19:10,8
1970-02-21 06:34:10,4
1970-02-21 06:49:10,4
1970-02-21 07:04:10,7
1970-02-21 07:19:10,3
1970-02-21 07:34:10,2
1970-02-21 07:49:10,2
1970-02-21 08:04:10,0
1970-02-21 08:19:10,1
1970-02-21 08:34:10,0
1970-02-21 08:49:10,0
1970-02-21 09:04:10,0
1970-02-21 09:19:10,2
1970-02-21 09:34:10,1
1970-02-21 09:49:10,4
1970-02-21 10:04:10,1
1970-02-21 10:19:10,3
1970-02-21 10:34:10,5
1970-02-21 10:49:10,6
1970-02-21 11:04:10,6
1970-02-21 11:19:10,8
1970-02-21 11:34:10,15
1970-02-21 11:49:10,11
1970-02-21 12:04:10,8
1970-02-21 12:19:10,9
1970-02-21 12:34:10,6
1970-02-21 12:49:10,14
1970-02-21 13:04:10,7
1970-02-21 13:19:10,12
1970-02-21 13:34:10,17
1970-02-21 13:49:10,11
1970-02-21 14:04:10,17
1970-02-21 14:19:10,16
1970-02-21 14:34:10,16
1970-02-21 14:49:10,10
1970-02-21 15:04:10,14
1970-02-21 15:19:10,15
1970-02-21 15:34:10,18
1970-02-21 15:49:10,7
1970-02-21 16:04:10,11
1970-02-21 16:19:10,9
1970-02-21 16:34:10,20
1970-02-21 16:49:10,9
1970-02-21 17:04:10,13
1970-02-21 17:19:10,11
1970-02-21 17:34:10,5
1970-02-21 17:49:10,5
1970-02-21 18:04:10,10
1970-02-21 18:19:10,10
1970-02-21 18:34:10,8
1970-02-21 18:49:10,14
1970-02-21 19:04:10,8
1970-02-21 19:19:10,8
1970-02-21 19:34:10,6
1970-02-21 19:49:10,13
1970-02-21 20:04:10,14
1970-02-21 20:19:10,24
1970-02-21 20:34:10,17
1970-02-21 20:49:10,15
1970-02-21 21:04:10,9
1970-02-21 21:19:10,20
1970-02-21 21:34:10,20
1970-02-21 21:49:10,21
1970-02-21 22:04:10,20
1970-02-21 22:19:10,19
1970-02-21 22:34:10,29
1970-02-21 22:49:10,25
1970-02-21 23:04:10,18
1970-02-21 23:19:10,17
1970-02-21 23:34:10,19
1970-02-21 23:49:10,26
1970-02-22 00:04:10,23
1970-02-22 00:19:10,24
1970-02-22 00:34:10,10
1970-02-22 00:49:10,11
1970-02-22 01:04:10,23
1970-02-22 01:19:10,31
1970-02-22 01:34:10,15
1970-02-22 01:49:10,26
1970-02-22 02:04:10,30
1970-02-22 02:19:10,26
1970-02-22 02:34:10,30
1970-02-22 02:49:10,38
1970-02-22 03:04:10,28
1970-02-22 03:19:10,36
1970-02-22 03:34:10,36
1970-02-22 03:49:10,27
1970-02-22 04:04:10,34
1970-02-22 04:19:10,37
1970-02-22 04:34:10,36
1970-02-22 04:49:10,48
1970-02-22 05:04:10,26
1970-02-22 05:19:10,21
1970-02-22 05:34:10,15
1970-02-22 05:49:10,15
1970-02-22 06:04:10,6
1970-02-22 06:19:10,9
1970-02-22 06:34:10,5
1970-02-22 06:49:10,6
1970-02-22 07:04:10,5
1970-02-22 07:19:10,5
1970-02-22 07:34:10,3
1970-02-22 07:49:10,7
1970-02-22 08:04:10,3
1970-02-22 08:19:10,0
1970-02-22 08:34:10,1
1970-02-22 08:49:10,2
1970-02-22 09:04:10,2
1970-02-22 09:19:10,3
1970-02-22 09:34:10,6
1970-02-22 09:49:10,2
1970-02-22 10:04:10,1
1970-02-22 10:19:10,5
1970-02-22 10:34:10,7
1970-02-22 10:49:10,1
1970-02-22 11:04:10,2
1970-02-22 11:19:10,5
1970-02-22 11:34:10,4
1970-02-22 11:49:10,6
1970-02-22 12:04:10,11
1970-02-22 12:19:10,9
1970-02-22 12:34:10,17
1970-02-22 12:49:10,17
1970-02-22 13:04:10,18
1970-02-22 13:19:10,12
1970-02-22 13:34:10,13
1970-02-22 13:49:10,18
1970-02-22 14:04:10,13
1970-02-22 14:19:10,14
1970-02-22 14:34:10,18
1970-02-22 14:49:10,9
1970-02-22 15:04:10,19
1970-02-22 15:19:10,14
1970-02-22 15:34:10,25
1970-02-22 15:49:10,20
1970-02-22 16:04:10,15
1970-02-22 16:19:10,13
1970-02-22 16:34:10,16
1970-02-22 16:49:10,18
1970-02-22 17:04:10,13
1970-02-22 17:19:10,14
1970-02-22 17:34:10,11
1970-02-22 17:49:10,5
1970-02-22 18:04:10,10
1970-02-22 18:19:10,9
1970-02-22 18:34:10,14
1970-02-22 18:49:10,14
1970-02-22 19:04:10,13
1970-02-22 19:19:10,9
1970-02-22 19:34:10,7
1970-02-22 19:49:10,13
1970-02-22 20:04:10,23
1970-02-22 20:19:10,19
1970-02-22 20:34:10,17
1970-02-22 20:49:10,27
1970-02-22 21:04:10,14
1970-02-22 21:19:10,9
1970-02-22 21:34:10,21
1970-02-22 21:49:10,15
1970-02-22 22:04:10,17
1970-02-22 22:19:10,16
1970-02-22 22:34:10,19
1970-02-22 22:49:10,7
1970-02-22 23:04:10,11
1970-02-22 23:19:10,10
1970-02-22 23:34:10,10
1970-02-22 23:49:10,12
1970-02-23 00:04:10,10
1970-02-23 00:19:10,15
1970-02-23 00:34:10,10
1970-02-23 00:49:10,9
1970-02-23 01:04:10,8
1970-02-23 01:19:10,10
1970-02-23 01:34:10,6
1970-02-23 01:49:10,6
1970-02-23 02:04:10,8
1970-02-23 02:19:10,4
1970-02-23 02:34:10,6
1970-02-23 02:49:10,3
1970-02-23 03:04:10,5
1970-02-23 03:19:10,2
1970-02-23 03:34:10,5
1970-02-23 03:49:10,5
1970-02-23 04:04:10,2
1970-02-23 04:19:10,4
1970-02-23 04:34:10,4
1970-02-23 04:49:10,3
1970-02-23 05:04:10,1
1970-02-23 05:19:10,0
1970-02-23 05:34:10,1
1970-02-23 05:49:10,1
1970-02-23 06:04:10,1
1970-02-23 06:19:10,2
1970-02-23 06:34:10,0
1970-02-23 06:49:10,0
1970-02-23 07:04:10,6
1970-02-23 07:19:10,2
1970-02-23 07:34:10,3
1970-02-23 07:49:10,1
1970-02-23 08:04:10,4
1970-02-23 08:19:10,10
1970-02-23 08:34:10,2
1970-02-23 08:49:10,2
1970-02-23 09:04:10,2
1970-02-23 09:19:10,4
1970-02-23 09:34:10,5
1970-02-23 09:49:10,4
1970-02-23 10:04:10,4
1970-02-23 10:19:10,8
1970-02-23 10:34:10,10
1970-02-23 10:49:10,12
1970-02-23 11:04:10,11
1970-02-23 11:19:10,12
1970-02-23 11:34:10,21
1970-02-23 11:49:10,22
1970-02-23 12:04:10,14
1970-02-23 12:19:10,24
1970-02-23 12:34:10,12
1970-02-23 12:49:10,8
1970-02-23 13:04:10,3
1970-02-23 13:19:10,7
1970-02-23 13:34:10,3
1970-02-23 13:49:10,7
1970-02-23 14:04:10,3
1970-02-23 14:19:10,9
1970-02-23 14:34:10,4
1970-02-23 14:49:10,7
1970-02-23 15:04:10,8
1970-02-23 15:19:10,5
1970-02-23 15:34:10,7
1970-02-23 15:49:10,3
1970-02-23 16:04:10,1
1970-02-23 16:19:10,2
1970-02-23 16:34:10,4
1970-02-23 16:49:10,9
1970-02-23 17:04:10,6
1970-02-23 17:19:10,5
1970-02-23 17:34:10,1
1970-02-23 17:49:10,7
1970-02-23 18:04:10,9
1970-02-23 18:19:10,6
1970-02-23 18:34:10,5
1970-02-23 18:49:10,7
1970-02-23 19:04:10,1
1970-02-23 19:19:10,4
1970-02-23 19:34:10,4
1970-02-23 19:49:10,5
1970-02-23 20:04:10,7
1970-02-23 20:19:10,8
1970-02-23 20:34:10,7
1970-02-23 20:49:10,7
1970-02-23 21:04:10,18
1970-02-23 21:19:10,10
1970-02-23 21:34:10,15
1970-02-23 21:49:10,13
1970-02-23 22:04:10,12
1970-02-23 22:19:10,12
1970-02-23 22:34:10,8
1970-02-23 22:49:10,18
1970-02-23 23:04:10,8
1970-02-23 23:19:10,11
1970-02-23 23:34:10,14
1970-02-23 23:49:10,9
1970-02-24 00:04:10,8
1970-02-24 00:19:10,10
1970-02-24 00:34:10,7
1970-02-24 00:49:10,11
1970-02-24 01:04:10,11
1970-02-24 01:19:10,13
1970-02-24 01:34:10,11
1970-02-24 01:49:10,9
1970-02-24 02:04:10,3
1970-02-24 02:19:10,7
1970-02-24 02:34:10,3
1970-02-24 02:49:10,4
1970-02-24 03:04:10,2
1970-02-24 03:19:10,4
1970-02-24 03:34:10,3
1970-02-24 03:49:10,2
1970-02-24 04:04:10,4
1970-02-24 04:19:10,3
1970-02-24 04:34:10,6
1970-02-24 04:49:10,6
1970-02-24 05:04:10,7
1970-02-24 05:19:10,2
1970-02-24 05:34:10,4
1970-02-24 05:49:10,0
1970-02-24 06:04:10,1
1970-02-24 06:19:10,0
1970-02-24 06:34:10,1
1970-02-24 06:49:10,0
1970-02-24 07:04:10,4
1970-02-24 07:19:10,3
1970-02-24 07:34:10,0
1970-02-24 07:49:10,1
1970-02-24 08:04:10,2
1970-02-24 08:19:10,1
1970-02-24 08:34:10,4
1970-02-24 08:49:10,1
1970-02-24 09:04:10,5
1970-02-24 09:19:10,3
1970-02-24 09:34:10,5
1970-02-24 09:49:10,4
1970-02-24 10:04:10,8
1970-02-24 10:19:10,10
1970-02-24 10:34:10,19
1970-02-24 10:49:10,10
1970-02-24 11:04:10,14
1970-02-24 11:19:10,17
1970-02-24 11:34:10,19
1970-02-24 11:49:10,18
1970-02-24 12:04:10,11
1970-02-24 12:19:10,16
1970-02-24 12:34:10,11
1970-02-24 12:49:10,7
1970-02-24 13:04:10,10
1970-02-24 13:19:10,6
1970-02-24 13:34:10,8
1970-02-24 13:49:10,6
1970-02-24 14:04:10,3
1970-02-24 14:19:10,7
1970-02-24 14:34:10,10
1970-02-24 14:49:10,2
1970-02-24 15:04:10,5
1970-02-24 15:19:10,3
1970-02-24 15:34:10,1
1970-02-24 15:49:10,3
1970-02-24 16:04:10,8
1970-02-24 16:19:10,5
1970-02-24 16:34:10,2
1970-02-24 16:49:10,2
1970-02-24 17:04:10,3
1970-02-24 17:19:10,2
1970-02-24 17:34:10,7
1970-02-24 17:49:10,9
1970-02-24 18:04:10,4
1970-02-24 18:19:10,7
1970-02-24 18:34:10,8
1970-02-24 18:49:10,7
1970-02-24 19:04:10,3
1970-02-24 19:19:10,2
1970-02-24 19:34:10,5
1970-02-24 19:49:10,4
1970-02-24 20:04:10,9
1970-02-24 20:19:10,8
1970-02-24 20:34:10,7
1970-02-24 20:49:10,7
1970-02-24 21:04:10,8
1970-02-24 21:19:10,10
1970-02-24 21:34:10,9
1970-02-24 21:49:10,11
1970-02-24 22:04:10,7
1970-02-24 22:19:10,11
1970-02-24 22:34:10,9
1970-02-24 22:49:10,13
1970-02-24 23:04:10,16
1970-02-24 23:19:10,15
1970-02-24 23:34:10,17
1970-02-24 23:49:10,10
1970-02-25 00:04:10,10
1970-02-25 00:19:10,14
1970-02-25 00:34:10,8
1970-02-25 00:49:10,7
1970-02-25 01:04:10,14
1970-02-25 01:19:10,13
1970-02-25 01:34:10,7
1970-02-25 01:49:10,11
1970-02-25 02:04:10,9
1970-02-25 02:19:10,7
1970-02-25 02:34:10,6
1970-02-25 02:49:10,3
1970-02-25 03:04:10,8
1970-02-25 03:19:10,6
1970-02-25 03:34:10,3
1970-02-25 03:49:10,2
1970-02-25 04:04:10,6
1970-02-25 04:19:10,4
1970-02-25 04:34:10,3
1970-02-25 04:49:10,7
1970-02-25 05:04:10,0
1970-02-25 05:19:10,1
1970-02-25 05:34:10,2
1970-02-25 05:49:10,0
1970-02-25 06:04:10,1
1970-02-25 06:19:10,0
1970-02-25 06:34:10,0
1970-02-25 06:49:10,0
1970-02-25 07:04:10,2
1970-02-25 07:19:10,3
1970-02-25 07:34:10,1
1970-02-25 07:49:10,1
1970-02-25 08:04:10,2
1970-02-25 08:19:10,3
1970-02-25 08:34:10,0
1970-02-25 08:49:10,2
1970-02-25 09:04:10,4
1970-02-25 09:19:10,3
1970-02-25 09:34:10,1
1970-02-25 09:49:10,10
1970-02-25 10:04:10,11
1970-02-25 10:19:10,11
1970-02-25 10:34:10,11
1970-02-25 10:49:10,11
1970-02-25 11:04:10,14
1970-02-25 11:19:10,18
1970-02-25 11:34:10,25
1970-02-25 11:49:10,13
1970-02-25 12:04:10,15
1970-02-25 12:19:10,12
1970-02-25 12:34:10,17
1970-02-25 12:49:10,12
1970-02-25 13:04:10,7
1970-02-25 13:19:10,10
1970-02-25 13:34:10,13
1970-02-25 13:49:10,4
1970-02-25 14:04:10,3
1970-02-25 14:19:10,8
1970-02-25 14:34:10,10
1970-02-25 14:49:10,7
1970-02-25 15:04:10,7
1970-02-25 15:19:10,8
1970-02-25 15:34:10,6
1970-02-25 15:49:10,3
1970-02-25 16:04:10,6
1970-02-25 16:19:10,3
1970-02-25 16:34:10,7
1970-02-25 16:49:10,2
1970-02-25 17:04:10,3
1970-02-25 17:19:10,3
1970-02-25 17:34:10,2
1970-02-25 17:49:10,4
1970-02-25 18:04:10,2
1970-02-25 18:19:10,7
1970-02-25 18:34:10,3
1970-02-25 18:49:10,1
1970-02-25 19:04:10,3
1970-02-25 19:19:10,2
1970-02-25 19:34:10,7
1970-02-25 19:49:10,3
1970-02-25 20:04:10,2
1970-02-25 20:19:10,13
1970-02-25 20:34:10,9
1970-02-25 20:49:10,15
1970-02-25 21:04:10,5
1970-02-25 21:19:10,7
1970-02-25 21:34:10,20
1970-02-25 21:49:10,15
1970-02-25 22:04:10,13
1970-02-25 22:19:10,21
1970-02-25 22:34:10,17
1970-02-25 22:49:10,12
1970-02-25 23:04:10,18
1970-02-25 23:19:10,19
1970-02-25 23:34:10,24
1970-02-25 23:49:10,12
1970-02-26 00:04:10,12
1970-02-26 00:19:10,12
1970-02-26 00:34:10,14
1970-02-26 00:49:10,17
1970-02-26 01:04:10,11
1970-02-26 01:19:10,11
1970-02-26 01:34:10,13
1970-02-26 01:49:10,8
1970-02-26 02:04:10,5
1970-02-26 02:19:10,12
1970-02-26 02:34:10,12
1970-02-26 02:49:10,12
1970-02-26 03:04:10,6
1970-02-26 03:19:10,3
1970-02-26 03:34:10,4
1970-02-26 03:49:10,6
1970-02-26 04:04:10,6
1970-02-26 04:19:10,5
1970-02-26 04:34:10,5
1970-02-26 04:49:10,4
1970-02-26 05:04:10,0
1970-02-26 05:19:10,2
1970-02-26 05:34:10,3
1970-02-26 05:49:10,1
1970-02-26 06:04:10,1
1970-02-26 06:19:10,0
1970-02-26 06:34:10,0
1970-02-26 06:49:10,1
1970-02-26 07:04:10,1
1970-02-26 07:19:10,1
1970-02-26 07:34:10,1
1970-02-26 07:49:10,0
1970-02-26 08:04:10,2
1970-02-26 08:19:10,2
1970-02-26 08:34:10,5
1970-02-26 08:49:10,3
1970-02-26 09:04:10,5
1970-02-26 09:19:10,10
1970-02-26 09:34:10,7
1970-02-26 09:49:10,8
1970-02-26 10:04:10,9
1970-02-26 10:19:10,17
1970-02-26 10:34:10,10
1970-02-26 10:49:10,12
1970-02-26 11:04:10,19
1970-02-26 11:19:10,20
1970-02-26 11:34:10,22
1970-02-26 11:49:10,25
1970-02-26 12:04:10,24
1970-02-26 12:19:10,15
1970-02-26 12:34:10,23
1970-02-26 12:49:10,12
1970-02-26 13:04:10,6
1970-02-26 13:19:10,6
1970-02-26 13:34:10,8
1970-02-26 13:49:10,2
1970-02-26 14:04:10,5
1970-02-26 14:19:10,6
1970-02-26 14:34:10,10
1970-02-26 14:49:10,7
1970-02-26 15:04:10,1
1970-02-26 15:19:10,0
1970-02-26 15:34:10,3
1970-02-26 15:49:10,3
1970-02-26 16:04:10,4
1970-02-26 16:19:10,5
1970-02-26 16:34:10,3
1970-02-26 16:49:10,6
1970-02-26 17:04:10,0
1970-02-26 17:19:10,6
1970-02-26 17:34:10,0
1970-02-26 17:49:10,2
1970-02-26 18:04:10,3
1970-02-26 18:19:10,2
1970-02-26 18:34:10,9
1970-02-26 18:49:10,4
1970-02-26 19:04:10,7
1970-02-26 19:19:10,9
1970-02-26 19:34:10,9
1970-02-26 19:49:10,7
1970-02-26 20:04:10,13
1970-02-26 20:19:10,9
1970-02-26 20:34:10,13
1970-02-26 20:49:10,13
1970-02-26 21:04:10,18
1970-02-26 21:19:10,17
1970-02-26 21:34:10,14
1970-02-26 21:49:10,26
1970-02-26 22:04:10,17
1970-02-26 22:19:10,19
1970-02-26 22:34:10,16
1970-02-26 22:49:10,22
1970-02-26 23:04:10,21
1970-02-26 23:19:10,18
1970-02-26 23:34:10,22
1970-02-26 23:49:10,10
1970-02-27 00:04:10,16
1970-02-27 00:19:10,14
1970-02-27 00:34:10,10
1970-02-27 00:49:10,8
1970-02-27 01:04:10,25
1970-02-27 01:19:10,19
1970-02-27 01:34:10,16
1970-02-27 01:49:10,18
1970-02-27 02:04:10,10
1970-02-27 02:19:10,16
1970-02-27 02:34:10,13
1970-02-27 02:49:10,13
1970-02-27 03:04:10,8
1970-02-27 03:19:10,10
1970-02-27 03:34:10,8
1970-02-27 03:49:10,5
1970-02-27 04:04:10,3
1970-02-27 04:19:10,2
1970-02-27 04:34:10,3
1970-02-27 04:49:10,9
1970-02-27 05:04:10,12
1970-02-27 05:19:10,5
1970-02-27 05:34:10,3
1970-02-27 05:49:10,3
1970-02-27 06:04:10,3
1970-02-27 06:19:10,7
1970-02-27 06:34:10,2
1970-02-27 06:49:10,1
1970-02-27 07:04:10,3
1970-02-27 07:19:10,1
1970-02-27 07:34:10,4
1970-02-27 07:49:10,0
1970-02-27 08:04:10,3
1970-02-27 08:19:10,1
1970-02-27 08:34:10,3
1970-02-27 08:49:10,0
1970-02-27 09:04:10,2
1970-02-27 09:19:10,2
1970-02-27 09:34:10,4
1970-02-27 09:49:10,6
1970-02-27 10:04:10,9
1970-02-27 10:19:10,7
1970-02-27 10:34:10,21
1970-02-27 10:49:10,12
1970-02-27 11:04:10,11
1970-02-27 11:19:10,20
1970-02-27 11:34:10,25
1970-02-27 11:49:10,19
1970-02-27 12:04:10,16
1970-02-27 12:19:10,16
1970-02-27 12:34:10,12
1970-02-27 12:49:10,7
1970-02-27 13:04:10,3
1970-02-27 13:19:10,7
1970-02-27 13:34:10,12
1970-02-27 13:49:10,3
1970-02-27 14:04:10,8
1970-02-27 14:19:10,7
1970-02-27 14:34:10,14
1970-02-27 14:49:10,8
1970-02-27 15:04:10,6
1970-02-27 15:19:10,6
1970-02-27 15:34:10,4
1970-02-27 15:49:10,3
1970-02-27 16:04:10,7
1970-02-27 16:19:10,6
1970-02-27 16:34:10,5
1970-02-27 16:49:10,8
1970-02-27 17:04:10,6
1970-02-27 17:19:10,6
1970-02-27 17:34:10,11
1970-02-27 17:49:10,8
1970-02-27 18:04:10,7
1970-02-27 18:19:10,7
1970-02-27 18:34:10,7
1970-02-27 18:49:10,8
1970-02-27 19:04:10,7
1970-02-27 19:19:10,9
1970-02-27 19:34:10,12
1970-02-27 19:49:10,11
1970-02-27 20:04:10,14
1970-02-27 20:19:10,7
1970-02-27 20:34:10,13
1970-02-27 20:49:10,21
1970-02-27 21:04:10,15
1970-02-27 21:19:10,24
1970-02-27 21:34:10,26
1970-02-27 21:49:10,34
1970-02-27 22:04:10,25
1970-02-27 22:19:10,37
1970-02-27 22:34:10,24
1970-02-27 22:49:10,19
1970-02-27 23:04:10,35
1970-02-27 23:19:10,31
1970-02-27 23:34:10,14
1970-02-27 23:49:10,18
1970-02-28 00:04:10,14
1970-02-28 00:19:10,18
1970-02-28 00:34:10,22
1970-02-28 00:49:10,22
1970-02-28 01:04:10,28
1970-02-28 01:19:10,20
1970-02-28 01:34:10,29
1970-02-28 01:49:10,30
1970-02-28 02:04:10,35
1970-02-28 02:19:10,37
1970-02-28 02:34:10,37
1970-02-28 02:49:10,27
1970-02-28 03:04:10,39
1970-02-28 03:19:10,29
1970-02-28 03:34:10,23
1970-02-28 03:49:10,28
1970-02-28 04:04:10,16
1970-02-28 04:19:10,28
1970-02-28 04:34:10,31
1970-02-28 04:49:10,43
1970-02-28 05:04:10,29
1970-02-28 05:19:10,22
1970-02-28 05:34:10,12
1970-02-28 05:49:10,11
1970-02-28 06:04:10,12
1970-02-28 06:19:10,3
1970-02-28 06:34:10,3
1970-02-28 06:49:10,6
1970-02-28 07:04:10,3
1970-02-28 07:19:10,4
1970-02-28 07:34:10,1
1970-02-28 07:49:10,3
1970-02-28 08:04:10,3
1970-02-28 08:19:10,6
1970-02-28 08:34:10,2
1970-02-28 08:49:10,1
1970-02-28 09:04:10,0
1970-02-28 09:19:10,3
1970-02-28 09:34:10,1
1970-02-28 09:49:10,1
1970-02-28 10:04:10,2
1970-02-28 10:19:10,3
1970-02-28 10:34:10,4
1970-02-28 10:49:10,7
1970-02-28 11:04:10,5
1970-02-28 11:19:10,5
1970-02-28 11:34:10,6
1970-02-28 11:49:10,12
1970-02-28 12:04:10,4
1970-02-28 12:19:10,7
1970-02-28 12:34:10,13
1970-02-28 12:49:10,7
1970-02-28 13:04:10,15
1970-02-28 13:19:10,11
1970-02-28 13:34:10,11
1970-02-28 13:49:10,8
1970-02-28 14:04:10,19
1970-02-28 14:19:10,18
1970-02-28 14:34:10,12
1970-02-28 14:49:10,13
1970-02-28 15:04:10,13
1970-02-28 15:19:10,14
1970-02-28 15:34:10,20
1970-02-28 15:49:10,17
1970-02-28 16:04:10,13
1970-02-28 16:19:10,7
1970-02-28 16:34:10,6
1970-02-28 16:49:10,7
1970-02-28 17:04:10,4
1970-02-28 17:19:10,6
1970-02-28 17:34:10,6
1970-02-28 17:49:10,15
1970-02-28 18:04:10,8
1970-02-28 18:19:10,7
1970-02-28 18:34:10,10
1970-02-28 18:49:10,15
1970-02-28 19:04:10,18
1970-02-28 19:19:10,8
1970-02-28 19:34:10,11
1970-02-28 19:49:10,10
1970-02-28 20:04:10,15
1970-02-28 20:19:10,12
1970-02-28 20:34:10,10
1970-02-28 20:49:10,17
1970-02-28 21:04:10,12
1970-02-28 21:19:10,15
1970-02-28 21:34:10,25
1970-02-28 21:49:10,25
1970-02-28 22:04:10,25
1970-02-28 22:19:10,33
1970-02-28 22:34:10,26
1970-02-28 22:49:10,21
1970-02-28 23:04:10,20
1970-02-28 23:19:10,27
1970-02-28 23:34:10,17
1970-02-28 23:49:10,14
1970-03-01 00:04:10,23
1970-03-01 00:19:10,15
1970-03-01 00:34:10,13
1970-03-01 00:49:10,15
1970-03-01 01:04:10,20
1970-03-01 01:19:10,30
1970-03-01 01:34:10,25
1970-03-01 01:49:10,25
1970-03-01 02:04:10,17
1970-03-01 02:19:10,17
1970-03-01 02:34:10,24
1970-03-01 02:49:10,28
1970-03-01 03:04:10,39
1970-03-01 03:19:10,40
1970-03-01 03:34:10,27
1970-03-01 03:49:10,32
1970-03-01 04:04:10,39
1970-03-01 04:19:10,50
1970-03-01 04:34:10,74
